0, 646.428
2, 646.602
4, 647.825
6, 648.701
8, 649.228
10, 649.932
12, 650.638
14, 651.168
16, 651.876
18, 652.408
20, 653.119
22, 653.653
24, 654.188
26, 654.724
28, 655.261
30, 655.799
32, 656.337
34, 656.697
36, 657.237
38, 657.778
40, 658.139
42, 658.681
44, 659.043
46, 659.406
48, 659.95
50, 660.314
