0, 646.428
2, 646.428
4, 647.475
6, 648.175
8, 648.701
10, 649.228
12, 649.756
14, 650.108
16, 650.638
18, 651.168
20, 651.522
22, 652.053
24, 652.408
26, 652.941
28, 653.297
30, 653.653
32, 654.01
34, 654.367
36, 654.724
38, 655.082
40, 655.44
42, 655.799
44, 656.158
46, 656.517
48, 656.877
50, 657.057
