0, 646.428
2, 646.253
4, 646.602
6, 647.126
8, 647.475
10, 647.65
12, 647.825
14, 648
16, 648.175
18, 648.526
20, 648.701
22, 648.877
24, 649.053
26, 649.228
28, 649.228
30, 649.404
32, 649.58
34, 649.756
36, 649.932
38, 650.108
40, 650.108
42, 650.285
44, 650.461
46, 650.638
48, 650.638
50, 650.814
